id,name,cpu,ram,gpu,battery,volume,weight,display,maker,sw_os,price,image,content
1141,ASUS TUF Dash F15 FX516PR-AZ019,인텔_코어i7-11세대_i7-11370H (3.3GHz),16,RTX3070,76,1TB,2,15.6,ASUS,미포함(프리도스),1899000,ASUSimgs240.jpg,ASUSimgsdt240.jpg
1142,ASUS TUF Gaming A15 FA506IH-HN128,AMD_라이젠5-3세대_4600H (3.0GHz),8,GTX1650,48,512,2.3,15.6,ASUS,미포함(프리도스),799000,ASUSimgs241.jpg,ASUSimgsdt241.jpg
1143,ASUS 비보북 S533FA-BQ027,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,미포함(프리도스),일시품절,ASUSimgs242.jpg,ASUSimgsdt242.jpg
1144,ASUS 비보북15 D513IA-BQ380,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,42,256,1.8,15.6,ASUS,미포함(프리도스),599000,ASUSimgs243.jpg,ASUSimgsdt243.jpg
1145,ASUS TUF Dash F15 FX516PR-HN002,인텔_코어i7-11세대_i7-11370H (3.3GHz),16,RTX3070,76,512,2,15.6,ASUS,미포함(프리도스),1749000,ASUSimgs244.jpg,ASUSimgsdt244.jpg
1146,ASUS ROG STRIX G713QR-HG021,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,3,17.3,ASUS,미포함(프리도스),일시품절,ASUSimgs245.jpg,ASUSimgsdt245.jpg
1147,ASUS ROG SCAR G733QS-HG027,AMD_라이젠9-4세대_5900HX (3.3GHz),16,RTX3080,90,1TB,3,17.3,ASUS,미포함(프리도스),2999000,ASUSimgs246.jpg,ASUSimgsdt246.jpg
1148,ASUS ROG SCAR G733QR-HG014,AMD_라이젠9-4세대_5900HX (3.3GHz),32,RTX3070,90,1TB,3,17.3,ASUS,미포함(프리도스),2399000,ASUSimgs247.jpg,ASUSimgsdt247.jpg
1149,ASUS ROG 제피러스 G GA503QR-HQ008,AMD_라이젠9-4세대_5900HS (3.0GHz),16,RTX3070,90,1TB,1.9,15.6,ASUS,미포함(프리도스),2199000,ASUSimgs248.jpg,ASUSimgsdt248.jpg
1150,ASUS ROG STRIX G712LU-H7021,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,66,512,2.83,17.3,ASUS,미포함(프리도스),1398990,ASUSimgs249.jpg,ASUSimgsdt249.jpg
1151,ASUS ROG STRIX G513QR-HF010,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,2.3,15.6,ASUS,미포함(프리도스),1949000,ASUSimgs250.jpg,ASUSimgsdt250.jpg
1152,ASUS ROG STRIX G713QR-HG025,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,512,3,17.3,ASUS,미포함(프리도스),1899000,ASUSimgs251.jpg,ASUSimgsdt251.jpg
1153,ASUS 비보북 S533FA-BQ027 WIN10,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,윈도우10,일시품절,ASUSimgs252.jpg,ASUSimgsdt252.jpg
1154,ASUS 비보북 D413IA-EB326,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,42,256,1.4,14,ASUS,미포함(프리도스),599000,ASUSimgs253.jpg,ASUSimgsdt253.jpg
1155,ASUS 비보북15 X513EA-BQ031,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,42,256,1.8,15.6,ASUS,미포함(프리도스),698990,ASUSimgs254.jpg,ASUSimgsdt254.jpg
1156,ASUS 젠북14 UX425EA-BM117,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,67,512,1.17,14,ASUS,미포함(프리도스),999000,ASUSimgs255.jpg,ASUSimgsdt255.jpg
1157,ASUS TUF Gaming A17 FA706II-H7023 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,GTX1650 Ti,48,512,2.6,17.3,ASUS,미포함(프리도스),1103520,ASUSimgs256.jpg,ASUSimgsdt256.jpg
1158,ASUS 젠북 플립13 UX363EA-HP213T,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,67,512,1.3,13.3,ASUS,윈도우10,1549000,ASUSimgs257.jpg,ASUSimgsdt257.jpg
1159,ASUS 비보북 S15 S533EQ-BQ025,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,MX350,50,512,1.8,15.6,ASUS,미포함(프리도스),965680,ASUSimgs258.jpg,ASUSimgsdt258.jpg
1160,ASUS TUF Gaming A15 FA506QR-AZ001,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,2.3,15.6,ASUS,미포함(프리도스),1899000,ASUSimgs259.jpg,ASUSimgsdt259.jpg
1161,ASUS ROG Flow GV301QH-K6004T,AMD_라이젠7-4세대_5800HS (2.8GHz),16,GTX1650,62,512,1.3,13.4,ASUS,윈도우10,1699000,ASUSimgs260.jpg,ASUSimgsdt260.jpg
1162,ASUS ROG 제피러스 G GA503QS-HQ003T,AMD_라이젠9-4세대_5900HS (3.0GHz),32,RTX3080MAX-Q,90,1TB,1.9,15.6,ASUS,윈도우10,2899000,ASUSimgs261.jpg,ASUSimgsdt261.jpg
1163,ASUS TUF Gaming A15 FA506II-HN162,AMD_라이젠5-3세대_4600H (3.0GHz),8,GTX1650 Ti,48,512,2.3,15.6,ASUS,미포함(프리도스),919000,ASUSimgs262.jpg,ASUSimgsdt262.jpg
1164,ASUS ROG Flow GV301QH-K5107T,AMD_라이젠9-4세대_5900HS (3.0GHz),16,GTX1650,62,1TB,1.3,13.4,ASUS,윈도우10,1999000,ASUSimgs263.jpg,ASUSimgsdt263.jpg
1165,ASUS ROG 제피러스 듀오 GX551QS-HB013T,AMD_라이젠9-4세대_5900HX (3.3GHz),32,RTX3080,90,2TB,2.48,15.6,ASUS,윈도우10,4699000,ASUSimgs264.jpg,ASUSimgsdt264.jpg
1166,ASUS ROG SCAR G733QR-HG076,AMD_라이젠9-4세대_5900HX (3.3GHz),16,RTX3070,90,512,3,17.3,ASUS,미포함(프리도스),2199000,ASUSimgs265.jpg,ASUSimgsdt265.jpg
1167,ASUS 비보북15 M513IA-BQ275 16GB램,AMD_라이젠5-3세대_4500U (2.3GHz),16,내장그래픽,42,512,1.8,15.6,ASUS,미포함(프리도스),768990,ASUSimgs266.jpg,ASUSimgsdt266.jpg
1168,ASUS 젠북14 UX425EA-BM113T,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,67,512,1.17,14,ASUS,윈도우10,1299000,ASUSimgs267.jpg,ASUSimgsdt267.jpg
1169,ASUS 비보북 X512DA-BQ475,AMD_라이젠5-2세대_3500U (2.1GHz),4,내장그래픽,37,128,1.6,15.6,ASUS,미포함(프리도스),479000,ASUSimgs268.jpg,ASUSimgsdt268.jpg
1170,ASUS 비보북 S533FA-BQ026,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,미포함(프리도스),일시품절,ASUSimgs269.jpg,ASUSimgsdt269.jpg
1171,ASUS TUF Dash F15 FX516PR-AZ019,인텔_코어i7-11세대_i7-11370H (3.3GHz),16,RTX3070,76,1TB,2,15.6,ASUS,미포함(프리도스),1899000,ASUSimgs270.jpg,ASUSimgsdt270.jpg
1172,ASUS TUF Gaming A15 FA506IH-HN128,AMD_라이젠5-3세대_4600H (3.0GHz),8,GTX1650,48,512,2.3,15.6,ASUS,미포함(프리도스),799000,ASUSimgs271.jpg,ASUSimgsdt271.jpg
1173,ASUS 비보북 S533FA-BQ027,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,미포함(프리도스),일시품절,ASUSimgs272.jpg,ASUSimgsdt272.jpg
1174,ASUS 비보북15 D513IA-BQ380,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,42,256,1.8,15.6,ASUS,미포함(프리도스),599000,ASUSimgs273.jpg,ASUSimgsdt273.jpg
1175,ASUS TUF Dash F15 FX516PR-HN002,인텔_코어i7-11세대_i7-11370H (3.3GHz),16,RTX3070,76,512,2,15.6,ASUS,미포함(프리도스),1749000,ASUSimgs274.jpg,ASUSimgsdt274.jpg
1176,ASUS ROG STRIX G713QR-HG021,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,3,17.3,ASUS,미포함(프리도스),일시품절,ASUSimgs275.jpg,ASUSimgsdt275.jpg
1177,ASUS ROG SCAR G733QS-HG027,AMD_라이젠9-4세대_5900HX (3.3GHz),16,RTX3080,90,1TB,3,17.3,ASUS,미포함(프리도스),2999000,ASUSimgs276.jpg,ASUSimgsdt276.jpg
1178,ASUS ROG SCAR G733QR-HG014,AMD_라이젠9-4세대_5900HX (3.3GHz),32,RTX3070,90,1TB,3,17.3,ASUS,미포함(프리도스),2399000,ASUSimgs277.jpg,ASUSimgsdt277.jpg
1179,ASUS ROG 제피러스 G GA503QR-HQ008,AMD_라이젠9-4세대_5900HS (3.0GHz),16,RTX3070,90,1TB,1.9,15.6,ASUS,미포함(프리도스),2199000,ASUSimgs278.jpg,ASUSimgsdt278.jpg
1180,ASUS ROG STRIX G712LU-H7021,인텔_코어i7-10세대_i7-10750H (2.6GHz),8,GTX1660 Ti,66,512,2.83,17.3,ASUS,미포함(프리도스),1398990,ASUSimgs279.jpg,ASUSimgsdt279.jpg
1181,ASUS ROG STRIX G513QR-HF010,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,2.3,15.6,ASUS,미포함(프리도스),1949000,ASUSimgs280.jpg,ASUSimgsdt280.jpg
1182,ASUS ROG STRIX G713QR-HG025,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,512,3,17.3,ASUS,미포함(프리도스),1899000,ASUSimgs281.jpg,ASUSimgsdt281.jpg
1183,ASUS 비보북 S533FA-BQ027 WIN10,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,윈도우10,일시품절,ASUSimgs282.jpg,ASUSimgsdt282.jpg
1184,ASUS 비보북 D413IA-EB326,AMD_라이젠5-3세대_4500U (2.3GHz),8,내장그래픽,42,256,1.4,14,ASUS,미포함(프리도스),599000,ASUSimgs283.jpg,ASUSimgsdt283.jpg
1185,ASUS 비보북15 X513EA-BQ031,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,내장그래픽,42,256,1.8,15.6,ASUS,미포함(프리도스),698990,ASUSimgs284.jpg,ASUSimgsdt284.jpg
1186,ASUS 젠북14 UX425EA-BM117,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),16,내장그래픽,67,512,1.17,14,ASUS,미포함(프리도스),999000,ASUSimgs285.jpg,ASUSimgsdt285.jpg
1187,ASUS TUF Gaming A17 FA706II-H7023 16GB램,AMD_라이젠7-3세대_4800H (2.9GHz),16,GTX1650 Ti,48,512,2.6,17.3,ASUS,미포함(프리도스),1103520,ASUSimgs286.jpg,ASUSimgsdt286.jpg
1188,ASUS 젠북 플립13 UX363EA-HP213T,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,67,512,1.3,13.3,ASUS,윈도우10,1549000,ASUSimgs287.jpg,ASUSimgsdt287.jpg
1189,ASUS 비보북 S15 S533EQ-BQ025,인텔_코어i5-11세대_i5-1135G7 (2.4GHz),8,MX350,50,512,1.8,15.6,ASUS,미포함(프리도스),965680,ASUSimgs288.jpg,ASUSimgsdt288.jpg
1190,ASUS TUF Gaming A15 FA506QR-AZ001,AMD_라이젠7-4세대_5800H (3.2GHz),16,RTX3070,90,1TB,2.3,15.6,ASUS,미포함(프리도스),1899000,ASUSimgs289.jpg,ASUSimgsdt289.jpg
1191,ASUS ROG Flow GV301QH-K6004T,AMD_라이젠7-4세대_5800HS (2.8GHz),16,GTX1650,62,512,1.3,13.4,ASUS,윈도우10,1699000,ASUSimgs290.jpg,ASUSimgsdt290.jpg
1192,ASUS ROG 제피러스 G GA503QS-HQ003T,AMD_라이젠9-4세대_5900HS (3.0GHz),32,RTX3080MAX-Q,90,1TB,1.9,15.6,ASUS,윈도우10,2899000,ASUSimgs291.jpg,ASUSimgsdt291.jpg
1193,ASUS TUF Gaming A15 FA506II-HN162,AMD_라이젠5-3세대_4600H (3.0GHz),8,GTX1650 Ti,48,512,2.3,15.6,ASUS,미포함(프리도스),919000,ASUSimgs292.jpg,ASUSimgsdt292.jpg
1194,ASUS ROG Flow GV301QH-K5107T,AMD_라이젠9-4세대_5900HS (3.0GHz),16,GTX1650,62,1TB,1.3,13.4,ASUS,윈도우10,1999000,ASUSimgs293.jpg,ASUSimgsdt293.jpg
1195,ASUS ROG 제피러스 듀오 GX551QS-HB013T,AMD_라이젠9-4세대_5900HX (3.3GHz),32,RTX3080,90,2TB,2.48,15.6,ASUS,윈도우10,4699000,ASUSimgs294.jpg,ASUSimgsdt294.jpg
1196,ASUS ROG SCAR G733QR-HG076,AMD_라이젠9-4세대_5900HX (3.3GHz),16,RTX3070,90,512,3,17.3,ASUS,미포함(프리도스),2199000,ASUSimgs295.jpg,ASUSimgsdt295.jpg
1197,ASUS 비보북15 M513IA-BQ275 16GB램,AMD_라이젠5-3세대_4500U (2.3GHz),16,내장그래픽,42,512,1.8,15.6,ASUS,미포함(프리도스),768990,ASUSimgs296.jpg,ASUSimgsdt296.jpg
1198,ASUS 젠북14 UX425EA-BM113T,인텔_코어i7-11세대_i7-1165G7 (2.8GHz),16,내장그래픽,67,512,1.17,14,ASUS,윈도우10,1299000,ASUSimgs297.jpg,ASUSimgsdt297.jpg
1199,ASUS 비보북 X512DA-BQ475,AMD_라이젠5-2세대_3500U (2.1GHz),4,내장그래픽,37,128,1.6,15.6,ASUS,미포함(프리도스),479000,ASUSimgs298.jpg,ASUSimgsdt298.jpg
1200,ASUS 비보북 S533FA-BQ026,인텔_코어i5-10세대_i5-10210U (1.6GHz),8,내장그래픽,50,512,1.8,15.6,ASUS,미포함(프리도스),일시품절,ASUSimgs299.jpg,ASUSimgsdt299.jpg
1201,APPLE 2020 맥북에어 MGND3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1290000,APPLEimgs0.jpg,APPLEimgsdt0.jpg
1202,APPLE 2019 맥북프로16 MVVK2KH/A,인텔_코어i9-9세대_i9-9880H (2.3GHz),16,라데온 Pro 5500M,100,1TB,2,16,APPLE,macOS Cata,3110280,APPLEimgs1.jpg,APPLEimgsdt1.jpg
1203,APPLE 2020 맥북에어 MGN93KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1371120,APPLEimgs2.jpg,APPLEimgsdt2.jpg
1204,APPLE 2020 맥북에어 MGN63KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1575980,APPLEimgs3.jpg,APPLEimgsdt3.jpg
1205,APPLE 2020 맥북에어 MGNA3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1701810,APPLEimgs4.jpg,APPLEimgsdt4.jpg
1206,APPLE 2020 맥북에어 MGN73KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1579960,APPLEimgs5.jpg,APPLEimgsdt5.jpg
1207,APPLE 2020 맥북에어 MGNE3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1532190,APPLEimgs6.jpg,APPLEimgsdt6.jpg
1208,APPLE 2020 맥북프로13 MYDC2KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,512,1.4,13.3,APPLE,macOS Big ,1842300,APPLEimgs7.jpg,APPLEimgsdt7.jpg
1209,APPLE 2020 맥북프로13 MYDA2KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,256,1.4,13.3,APPLE,macOS Big ,1588580,APPLEimgs8.jpg,APPLEimgsdt8.jpg
1210,APPLE 2020 맥북프로13 MYD92KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,512,1.4,13.3,APPLE,macOS Big ,1901190,APPLEimgs9.jpg,APPLEimgsdt9.jpg
1211,APPLE 2020 맥북프로13 MYD82KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,256,1.4,13.3,APPLE,macOS Big ,1588580,APPLEimgs10.jpg,APPLEimgsdt10.jpg
1212,APPLE 2020 맥북에어 MWTJ2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1260010,APPLEimgs11.jpg,APPLEimgsdt11.jpg
1213,APPLE 2020 맥북에어 MVH22KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1584000,APPLEimgs12.jpg,APPLEimgsdt12.jpg
1214,APPLE 2020 맥북에어 MVH52KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1488000,APPLEimgs13.jpg,APPLEimgsdt13.jpg
1215,APPLE 2020 맥북에어 MWTK2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1181100,APPLEimgs14.jpg,APPLEimgsdt14.jpg
1216,APPLE 2020 맥북에어 MVH42KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1634000,APPLEimgs15.jpg,APPLEimgsdt15.jpg
1217,APPLE 2020 맥북프로13 MWP42KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,512,1.4,13.3,APPLE,macOS,2166290,APPLEimgs16.jpg,APPLEimgsdt16.jpg
1218,APPLE 2020 맥북에어 MWTK2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1403280,APPLEimgs17.jpg,APPLEimgsdt17.jpg
1219,APPLE 2020 맥북에어 MWTL2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1448270,APPLEimgs18.jpg,APPLEimgsdt18.jpg
1220,APPLE 2020 맥북에어 MVH52KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,4600000,APPLEimgs19.jpg,APPLEimgsdt19.jpg
1221,APPLE 2020 맥북에어 MVH22KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1750000,APPLEimgs20.jpg,APPLEimgsdt20.jpg
1222,APPLE 2020 맥북에어 MVH42KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,4416000,APPLEimgs21.jpg,APPLEimgsdt21.jpg
1223,APPLE 2020 맥북에어 MWTL2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1590000,APPLEimgs22.jpg,APPLEimgsdt22.jpg
1224,APPLE 2020 맥북에어 MWTJ2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,4600000,APPLEimgs23.jpg,APPLEimgsdt23.jpg
1225,APPLE 2020 맥북프로13 MWP72KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,512,1.4,13.3,APPLE,macOS,2241120,APPLEimgs24.jpg,APPLEimgsdt24.jpg
1226,APPLE 2020 맥북프로13 MWP82KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,1TB,1.4,13.3,APPLE,macOS,2401150,APPLEimgs25.jpg,APPLEimgsdt25.jpg
1227,APPLE 2020 맥북프로13 MWP52KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,1TB,1.4,13.3,APPLE,macOS,2483850,APPLEimgs26.jpg,APPLEimgsdt26.jpg
1228,APPLE 2020 맥북프로13 MWP82KH/A CTO,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,1TB,1.4,13.3,APPLE,macOS,2859990,APPLEimgs27.jpg,APPLEimgsdt27.jpg
1229,APPLE 2020 맥북프로13 MWP42KH/A CTO,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,512,1.4,13.3,APPLE,macOS,2483080,APPLEimgs28.jpg,APPLEimgsdt28.jpg
1230,APPLE 2020 맥북프로13 MXK32KH/A,인텔_코어i5-8세대_i5-8257U (1.4GHz),8,내장그래픽,정보없음,256,1.4,13.3,APPLE,macOS,1602332,APPLEimgs29.jpg,APPLEimgsdt29.jpg
1231,APPLE 2020 맥북에어 MGND3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1290000,APPLEimgs30.jpg,APPLEimgsdt30.jpg
1232,APPLE 2019 맥북프로16 MVVK2KH/A,인텔_코어i9-9세대_i9-9880H (2.3GHz),16,라데온 Pro 5500M,100,1TB,2,16,APPLE,macOS Cata,3110280,APPLEimgs31.jpg,APPLEimgsdt31.jpg
1233,APPLE 2020 맥북에어 MGN93KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1371120,APPLEimgs32.jpg,APPLEimgsdt32.jpg
1234,APPLE 2020 맥북에어 MGN63KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS Big ,1575980,APPLEimgs33.jpg,APPLEimgsdt33.jpg
1235,APPLE 2020 맥북에어 MGNA3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1701810,APPLEimgs34.jpg,APPLEimgsdt34.jpg
1236,APPLE 2020 맥북에어 MGN73KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1579960,APPLEimgs35.jpg,APPLEimgsdt35.jpg
1237,APPLE 2020 맥북에어 MGNE3KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS Big ,1532190,APPLEimgs36.jpg,APPLEimgsdt36.jpg
1238,APPLE 2020 맥북프로13 MYDC2KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,512,1.4,13.3,APPLE,macOS Big ,1842300,APPLEimgs37.jpg,APPLEimgsdt37.jpg
1239,APPLE 2020 맥북프로13 MYDA2KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,256,1.4,13.3,APPLE,macOS Big ,1588580,APPLEimgs38.jpg,APPLEimgsdt38.jpg
1240,APPLE 2020 맥북프로13 MYD92KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,512,1.4,13.3,APPLE,macOS Big ,1901190,APPLEimgs39.jpg,APPLEimgsdt39.jpg
1241,APPLE 2020 맥북프로13 MYD82KH/A,애플(ARM)_실리콘 M1_APL1102,8,내장그래픽,58.2,256,1.4,13.3,APPLE,macOS Big ,1588580,APPLEimgs40.jpg,APPLEimgsdt40.jpg
1242,APPLE 2020 맥북에어 MWTJ2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1260010,APPLEimgs41.jpg,APPLEimgsdt41.jpg
1243,APPLE 2020 맥북에어 MVH22KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1584000,APPLEimgs42.jpg,APPLEimgsdt42.jpg
1244,APPLE 2020 맥북에어 MVH52KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1488000,APPLEimgs43.jpg,APPLEimgsdt43.jpg
1245,APPLE 2020 맥북에어 MWTK2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1181100,APPLEimgs44.jpg,APPLEimgsdt44.jpg
1246,APPLE 2020 맥북에어 MVH42KH/A,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1634000,APPLEimgs45.jpg,APPLEimgsdt45.jpg
1247,APPLE 2020 맥북프로13 MWP42KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,512,1.4,13.3,APPLE,macOS,2166290,APPLEimgs46.jpg,APPLEimgsdt46.jpg
1248,APPLE 2020 맥북에어 MWTK2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1403280,APPLEimgs47.jpg,APPLEimgsdt47.jpg
1249,APPLE 2020 맥북에어 MWTL2KH/A,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1448270,APPLEimgs48.jpg,APPLEimgsdt48.jpg
1250,APPLE 2020 맥북에어 MVH52KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,4600000,APPLEimgs49.jpg,APPLEimgsdt49.jpg
1251,APPLE 2020 맥북에어 MVH22KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,1750000,APPLEimgs50.jpg,APPLEimgsdt50.jpg
1252,APPLE 2020 맥북에어 MVH42KH/A CTO,인텔_코어i5-10세대_i5-1030NG7 (1.1GHz),8,내장그래픽,49.9,512,1.29,13.3,APPLE,macOS,4416000,APPLEimgs51.jpg,APPLEimgsdt51.jpg
1253,APPLE 2020 맥북에어 MWTL2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,1590000,APPLEimgs52.jpg,APPLEimgsdt52.jpg
1254,APPLE 2020 맥북에어 MWTJ2KH/A CTO,인텔_코어i3-10세대_i3-1000NG4 (1.1GHz),8,내장그래픽,49.9,256,1.29,13.3,APPLE,macOS,4600000,APPLEimgs53.jpg,APPLEimgsdt53.jpg
1255,APPLE 2020 맥북프로13 MWP72KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,512,1.4,13.3,APPLE,macOS,2241120,APPLEimgs54.jpg,APPLEimgsdt54.jpg
1256,APPLE 2020 맥북프로13 MWP82KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,1TB,1.4,13.3,APPLE,macOS,2401150,APPLEimgs55.jpg,APPLEimgsdt55.jpg
1257,APPLE 2020 맥북프로13 MWP52KH/A,인텔_코어i5-10세대_i5-1038NG7 (2.0GHz),16,내장그래픽,정보없음,1TB,1.4,13.3,APPLE,macOS,2483850,APPLEimgs56.jpg,APPLEimgsdt56.jpg
